date,code,name,score
2021-05-31,CZ063,Kraj Vysočina,21
2021-05-31,CZ064,Jihomoravský kraj,21
2021-05-31,CZ071,Olomoucký kraj,19
2021-05-31,CZ072,Zlínský kraj,19
2021-05-31,CZ080,Moravskoslezský kraj,16
2021-06-01,CZ010,Praha,11
2021-06-01,CZ020,Středočeský kraj,15
2021-06-01,CZ031,Jihočeský kraj,16
2021-06-01,CZ032,Plzeňský kraj,21
2021-06-01,CZ041,Karlovarský kraj,16
2021-06-01,CZ042,Ústecký kraj,23
2021-06-01,CZ051,Liberecký kraj,21
2021-06-01,CZ052,Královéhradecký kraj,6
2021-06-01,CZ053,Pardubický kraj,10
2021-06-01,CZ063,Kraj Vysočina,21
2021-06-01,CZ064,Jihomoravský kraj,13
2021-06-01,CZ071,Olomoucký kraj,19
2021-06-01,CZ072,Zlínský kraj,24
2021-06-01,CZ080,Moravskoslezský kraj,16
2021-06-02,CZ010,Praha,11
2021-06-02,CZ020,Středočeský kraj,13
2021-06-02,CZ031,Jihočeský kraj,21
2021-06-02,CZ032,Plzeňský kraj,21
2021-06-02,CZ041,Karlovarský kraj,16
2021-06-02,CZ042,Ústecký kraj,16
2021-06-02,CZ051,Liberecký kraj,26
2021-06-02,CZ052,Královéhradecký kraj,6
2021-06-02,CZ053,Pardubický kraj,15
2021-06-02,CZ063,Kraj Vysočina,16
2021-06-02,CZ064,Jihomoravský kraj,13
2021-06-02,CZ071,Olomoucký kraj,16
2021-06-02,CZ072,Zlínský kraj,24
2021-06-02,CZ080,Moravskoslezský kraj,16
2021-06-03,CZ010,Praha,16
2021-06-03,CZ020,Středočeský kraj,13
2021-06-03,CZ031,Jihočeský kraj,21
2021-06-03,CZ032,Plzeňský kraj,21
2021-06-03,CZ041,Karlovarský kraj,4
2021-06-03,CZ042,Ústecký kraj,16
2021-06-03,CZ051,Liberecký kraj,23
2021-06-03,CZ052,Královéhradecký kraj,6
2021-06-03,CZ053,Pardubický kraj,15
2021-06-03,CZ063,Kraj Vysočina,13
2021-06-03,CZ064,Jihomoravský kraj,13
2021-06-03,CZ071,Olomoucký kraj,16
2021-06-03,CZ072,Zlínský kraj,24
2021-06-03,CZ080,Moravskoslezský kraj,13
2021-06-04,CZ010,Praha,16
2021-06-04,CZ020,Středočeský kraj,13
2021-06-04,CZ031,Jihočeský kraj,21
2021-06-04,CZ032,Plzeňský kraj,19
2021-06-04,CZ041,Karlovarský kraj,2
2021-06-04,CZ042,Ústecký kraj,13
2021-06-04,CZ051,Liberecký kraj,28
2021-06-04,CZ052,Královéhradecký kraj,6
2021-06-04,CZ053,Pardubický kraj,15
2021-06-04,CZ063,Kraj Vysočina,10
2021-06-04,CZ064,Jihomoravský kraj,13
2021-06-04,CZ071,Olomoucký kraj,16
2021-06-04,CZ072,Zlínský kraj,16
2021-06-04,CZ080,Moravskoslezský kraj,13
2021-06-05,CZ010,Praha,16
2021-06-05,CZ020,Středočeský kraj,13
2021-06-05,CZ031,Jihočeský kraj,21
2021-06-05,CZ032,Plzeňský kraj,24
2021-06-05,CZ041,Karlovarský kraj,2
2021-06-05,CZ042,Ústecký kraj,13
2021-06-05,CZ051,Liberecký kraj,23
2021-06-05,CZ052,Královéhradecký kraj,11
2021-06-05,CZ053,Pardubický kraj,15
2021-06-05,CZ063,Kraj Vysočina,10
2021-06-05,CZ064,Jihomoravský kraj,13
2021-06-05,CZ071,Olomoucký kraj,16
2021-06-05,CZ072,Zlínský kraj,16
2021-06-05,CZ080,Moravskoslezský kraj,13
2021-06-06,CZ010,Praha,16
2021-06-06,CZ020,Středočeský kraj,13
2021-06-06,CZ031,Jihočeský kraj,26
2021-06-06,CZ032,Plzeňský kraj,24
2021-06-06,CZ041,Karlovarský kraj,2
2021-06-06,CZ042,Ústecký kraj,13
2021-06-06,CZ051,Liberecký kraj,23
2021-06-06,CZ052,Královéhradecký kraj,6
2021-06-06,CZ053,Pardubický kraj,20
2021-06-06,CZ063,Kraj Vysočina,8
2021-06-06,CZ064,Jihomoravský kraj,10
2021-06-06,CZ071,Olomoucký kraj,16
2021-06-06,CZ072,Zlínský kraj,16
2021-06-06,CZ080,Moravskoslezský kraj,13
2021-06-07,CZ010,Praha,21
2021-06-07,CZ020,Středočeský kraj,8
2021-06-07,CZ031,Jihočeský kraj,21
2021-06-07,CZ032,Plzeňský kraj,19
2021-06-07,CZ041,Karlovarský kraj,9
2021-06-07,CZ042,Ústecký kraj,10
2021-06-07,CZ051,Liberecký kraj,23
2021-06-07,CZ052,Královéhradecký kraj,6
2021-06-07,CZ053,Pardubický kraj,13
2021-06-07,CZ063,Kraj Vysočina,8
2021-06-07,CZ064,Jihomoravský kraj,10
2021-06-07,CZ071,Olomoucký kraj,13
2021-06-07,CZ072,Zlínský kraj,16
2021-06-07,CZ080,Moravskoslezský kraj,13
2021-06-08,CZ010,Praha,16
2021-06-08,CZ020,Středočeský kraj,13
2021-06-08,CZ031,Jihočeský kraj,21
2021-06-08,CZ032,Plzeňský kraj,16
2021-06-08,CZ041,Karlovarský kraj,14
2021-06-08,CZ042,Ústecký kraj,10
2021-06-08,CZ051,Liberecký kraj,13
2021-06-08,CZ052,Královéhradecký kraj,6
2021-06-08,CZ053,Pardubický kraj,13
2021-06-08,CZ063,Kraj Vysočina,13
2021-06-08,CZ064,Jihomoravský kraj,15
2021-06-08,CZ071,Olomoucký kraj,13
2021-06-08,CZ072,Zlínský kraj,13
2021-06-08,CZ080,Moravskoslezský kraj,13
2021-06-09,CZ010,Praha,13
2021-06-09,CZ020,Středočeský kraj,13
2021-06-09,CZ031,Jihočeský kraj,26
2021-06-09,CZ032,Plzeňský kraj,16
2021-06-09,CZ041,Karlovarský kraj,19
2021-06-09,CZ042,Ústecký kraj,10
2021-06-09,CZ051,Liberecký kraj,11
2021-06-09,CZ052,Královéhradecký kraj,4
2021-06-09,CZ053,Pardubický kraj,8
2021-06-09,CZ063,Kraj Vysočina,13
2021-06-09,CZ064,Jihomoravský kraj,8
2021-06-09,CZ071,Olomoucký kraj,10
2021-06-09,CZ072,Zlínský kraj,13
2021-06-09,CZ080,Moravskoslezský kraj,13
2021-06-10,CZ010,Praha,8
2021-06-10,CZ020,Středočeský kraj,6
2021-06-10,CZ031,Jihočeský kraj,16
2021-06-10,CZ032,Plzeňský kraj,13
2021-06-10,CZ041,Karlovarský kraj,29
2021-06-10,CZ042,Ústecký kraj,10
2021-06-10,CZ051,Liberecký kraj,16
2021-06-10,CZ052,Královéhradecký kraj,4
2021-06-10,CZ053,Pardubický kraj,8
2021-06-10,CZ063,Kraj Vysočina,13
2021-06-10,CZ064,Jihomoravský kraj,8
2021-06-10,CZ071,Olomoucký kraj,10
2021-06-10,CZ072,Zlínský kraj,13
2021-06-10,CZ080,Moravskoslezský kraj,10
2021-06-11,CZ010,Praha,8
2021-06-11,CZ020,Středočeský kraj,6
2021-06-11,CZ031,Jihočeský kraj,14
2021-06-11,CZ032,Plzeňský kraj,8
2021-06-11,CZ041,Karlovarský kraj,21
2021-06-11,CZ042,Ústecký kraj,10
2021-06-11,CZ051,Liberecký kraj,11
2021-06-11,CZ052,Královéhradecký kraj,4
2021-06-11,CZ053,Pardubický kraj,8
2021-06-11,CZ063,Kraj Vysočina,13
2021-06-11,CZ064,Jihomoravský kraj,8
2021-06-11,CZ071,Olomoucký kraj,8
2021-06-11,CZ072,Zlínský kraj,11
2021-06-11,CZ080,Moravskoslezský kraj,10
2021-06-12,CZ010,Praha,6
2021-06-12,CZ020,Středočeský kraj,11
2021-06-12,CZ031,Jihočeský kraj,14
2021-06-12,CZ032,Plzeňský kraj,8
2021-06-12,CZ041,Karlovarský kraj,16
2021-06-12,CZ042,Ústecký kraj,10
2021-06-12,CZ051,Liberecký kraj,11
2021-06-12,CZ052,Královéhradecký kraj,4
2021-06-12,CZ053,Pardubický kraj,8
2021-06-12,CZ063,Kraj Vysočina,18
2021-06-12,CZ064,Jihomoravský kraj,8
2021-06-12,CZ071,Olomoucký kraj,8
2021-06-12,CZ072,Zlínský kraj,8
2021-06-12,CZ080,Moravskoslezský kraj,8
2021-06-13,CZ010,Praha,8
2021-06-13,CZ020,Středočeský kraj,6
2021-06-13,CZ031,Jihočeský kraj,14
2021-06-13,CZ032,Plzeňský kraj,6
2021-06-13,CZ041,Karlovarský kraj,16
2021-06-13,CZ042,Ústecký kraj,10
2021-06-13,CZ051,Liberecký kraj,11
2021-06-13,CZ052,Královéhradecký kraj,4
2021-06-13,CZ053,Pardubický kraj,8
2021-06-13,CZ063,Kraj Vysočina,13
2021-06-13,CZ064,Jihomoravský kraj,8
2021-06-13,CZ071,Olomoucký kraj,8
2021-06-13,CZ072,Zlínský kraj,8
2021-06-13,CZ080,Moravskoslezský kraj,8
2021-06-14,CZ010,Praha,8
2021-06-14,CZ020,Středočeský kraj,6
2021-06-14,CZ031,Jihočeský kraj,14
2021-06-14,CZ032,Plzeňský kraj,6
2021-06-14,CZ041,Karlovarský kraj,9
2021-06-14,CZ042,Ústecký kraj,10
2021-06-14,CZ051,Liberecký kraj,11
2021-06-14,CZ052,Královéhradecký kraj,4
2021-06-14,CZ053,Pardubický kraj,4
2021-06-14,CZ063,Kraj Vysočina,13
2021-06-14,CZ064,Jihomoravský kraj,8
2021-06-14,CZ071,Olomoucký kraj,8
2021-06-14,CZ072,Zlínský kraj,8
2021-06-14,CZ080,Moravskoslezský kraj,8
2021-06-15,CZ010,Praha,6
2021-06-15,CZ020,Středočeský kraj,6
2021-06-15,CZ031,Jihočeský kraj,11
2021-06-15,CZ032,Plzeňský kraj,6
2021-06-15,CZ041,Karlovarský kraj,4
2021-06-15,CZ042,Ústecký kraj,6
2021-06-15,CZ051,Liberecký kraj,8
2021-06-15,CZ052,Královéhradecký kraj,7
2021-06-15,CZ053,Pardubický kraj,6
2021-06-15,CZ063,Kraj Vysočina,8
2021-06-15,CZ064,Jihomoravský kraj,8
2021-06-15,CZ071,Olomoucký kraj,8
2021-06-15,CZ072,Zlínský kraj,8
2021-06-15,CZ080,Moravskoslezský kraj,8
2021-06-16,CZ010,Praha,8
2021-06-16,CZ020,Středočeský kraj,4
2021-06-16,CZ031,Jihočeský kraj,13
2021-06-16,CZ032,Plzeňský kraj,6
2021-06-16,CZ041,Karlovarský kraj,4
2021-06-16,CZ042,Ústecký kraj,6
2021-06-16,CZ051,Liberecký kraj,10
2021-06-16,CZ052,Královéhradecký kraj,12
2021-06-16,CZ053,Pardubický kraj,4
2021-06-16,CZ063,Kraj Vysočina,8
2021-06-16,CZ064,Jihomoravský kraj,6
2021-06-16,CZ071,Olomoucký kraj,6
2021-06-16,CZ072,Zlínský kraj,8
2021-06-16,CZ080,Moravskoslezský kraj,8
2021-06-17,CZ010,Praha,13
2021-06-17,CZ020,Středočeský kraj,4
2021-06-17,CZ031,Jihočeský kraj,8
2021-06-17,CZ032,Plzeňský kraj,6
2021-06-17,CZ041,Karlovarský kraj,4
2021-06-17,CZ042,Ústecký kraj,6
2021-06-17,CZ051,Liberecký kraj,8
2021-06-17,CZ052,Královéhradecký kraj,12
2021-06-17,CZ053,Pardubický kraj,4
2021-06-17,CZ063,Kraj Vysočina,4
2021-06-17,CZ064,Jihomoravský kraj,6
2021-06-17,CZ071,Olomoucký kraj,4
2021-06-17,CZ072,Zlínský kraj,8
2021-06-17,CZ080,Moravskoslezský kraj,8
2021-06-18,CZ010,Praha,13
2021-06-18,CZ020,Středočeský kraj,11
2021-06-18,CZ031,Jihočeský kraj,8
2021-06-18,CZ032,Plzeňský kraj,6
2021-06-18,CZ041,Karlovarský kraj,2
2021-06-18,CZ042,Ústecký kraj,6
2021-06-18,CZ051,Liberecký kraj,10
2021-06-18,CZ052,Královéhradecký kraj,14
2021-06-18,CZ053,Pardubický kraj,4
2021-06-18,CZ063,Kraj Vysočina,4
2021-06-18,CZ064,Jihomoravský kraj,6
2021-06-18,CZ071,Olomoucký kraj,6
2021-06-18,CZ072,Zlínský kraj,6
2021-06-18,CZ080,Moravskoslezský kraj,6
2021-06-19,CZ010,Praha,18
2021-06-19,CZ020,Středočeský kraj,11
2021-06-19,CZ031,Jihočeský kraj,8
2021-06-19,CZ032,Plzeňský kraj,6
2021-06-19,CZ041,Karlovarský kraj,2
2021-06-19,CZ042,Ústecký kraj,6
2021-06-19,CZ051,Liberecký kraj,10
2021-06-19,CZ052,Královéhradecký kraj,9
2021-06-19,CZ053,Pardubický kraj,4
2021-06-19,CZ063,Kraj Vysočina,4
2021-06-19,CZ064,Jihomoravský kraj,6
2021-06-19,CZ071,Olomoucký kraj,6
2021-06-19,CZ072,Zlínský kraj,6
2021-06-19,CZ080,Moravskoslezský kraj,4
2021-06-20,CZ010,Praha,23
2021-06-20,CZ020,Středočeský kraj,16
2021-06-20,CZ031,Jihočeský kraj,8
2021-06-20,CZ032,Plzeňský kraj,6
2021-06-20,CZ041,Karlovarský kraj,2
2021-06-20,CZ042,Ústecký kraj,6
2021-06-20,CZ051,Liberecký kraj,10
2021-06-20,CZ052,Královéhradecký kraj,7
2021-06-20,CZ053,Pardubický kraj,9
2021-06-20,CZ063,Kraj Vysočina,9
2021-06-20,CZ064,Jihomoravský kraj,6
2021-06-20,CZ071,Olomoucký kraj,6
2021-06-20,CZ072,Zlínský kraj,6
2021-06-20,CZ080,Moravskoslezský kraj,4
2021-06-21,CZ010,Praha,28
2021-06-21,CZ020,Středočeský kraj,14
2021-06-21,CZ031,Jihočeský kraj,8
2021-06-21,CZ032,Plzeňský kraj,4
2021-06-21,CZ041,Karlovarský kraj,2
2021-06-21,CZ042,Ústecký kraj,6
2021-06-21,CZ051,Liberecký kraj,10
2021-06-21,CZ052,Královéhradecký kraj,7
2021-06-21,CZ053,Pardubický kraj,19
2021-06-21,CZ063,Kraj Vysočina,4
2021-06-21,CZ064,Jihomoravský kraj,4
2021-06-21,CZ071,Olomoucký kraj,4
2021-06-21,CZ072,Zlínský kraj,9
2021-06-21,CZ080,Moravskoslezský kraj,9
2021-06-22,CZ010,Praha,25
2021-06-22,CZ020,Středočeský kraj,9
2021-06-22,CZ031,Jihočeský kraj,8
2021-06-22,CZ032,Plzeňský kraj,4
2021-06-22,CZ041,Karlovarský kraj,2
2021-06-22,CZ042,Ústecký kraj,6
2021-06-22,CZ051,Liberecký kraj,8
2021-06-22,CZ052,Královéhradecký kraj,2
2021-06-22,CZ053,Pardubický kraj,7
2021-06-22,CZ063,Kraj Vysočina,4
2021-06-22,CZ064,Jihomoravský kraj,4
2021-06-22,CZ071,Olomoucký kraj,4
2021-06-22,CZ072,Zlínský kraj,14
2021-06-22,CZ080,Moravskoslezský kraj,9
2021-06-23,CZ010,Praha,20
2021-06-23,CZ020,Středočeský kraj,4
2021-06-23,CZ031,Jihočeský kraj,8
2021-06-23,CZ032,Plzeňský kraj,4
2021-06-23,CZ041,Karlovarský kraj,2
2021-06-23,CZ042,Ústecký kraj,6
2021-06-23,CZ051,Liberecký kraj,6
2021-06-23,CZ052,Královéhradecký kraj,2
2021-06-23,CZ053,Pardubický kraj,16
2021-06-23,CZ063,Kraj Vysočina,4
2021-06-23,CZ064,Jihomoravský kraj,6
2021-06-23,CZ071,Olomoucký kraj,4
2021-06-23,CZ072,Zlínský kraj,16
2021-06-23,CZ080,Moravskoslezský kraj,9
2021-06-24,CZ010,Praha,15
2021-06-24,CZ020,Středočeský kraj,4
2021-06-24,CZ031,Jihočeský kraj,4
2021-06-24,CZ032,Plzeňský kraj,2
2021-06-24,CZ041,Karlovarský kraj,0
2021-06-24,CZ042,Ústecký kraj,4
2021-06-24,CZ051,Liberecký kraj,4
2021-06-24,CZ052,Královéhradecký kraj,2
2021-06-24,CZ053,Pardubický kraj,21
2021-06-24,CZ063,Kraj Vysočina,4
2021-06-24,CZ064,Jihomoravský kraj,9
2021-06-24,CZ071,Olomoucký kraj,2
2021-06-24,CZ072,Zlínský kraj,16
2021-06-24,CZ080,Moravskoslezský kraj,4
2021-06-25,CZ010,Praha,15
2021-06-25,CZ020,Středočeský kraj,11
2021-06-25,CZ031,Jihočeský kraj,4
2021-06-25,CZ032,Plzeňský kraj,4
2021-06-25,CZ041,Karlovarský kraj,0
2021-06-25,CZ042,Ústecký kraj,2
2021-06-25,CZ051,Liberecký kraj,4
2021-06-25,CZ052,Královéhradecký kraj,2
2021-06-25,CZ053,Pardubický kraj,16
2021-06-25,CZ063,Kraj Vysočina,4
2021-06-25,CZ064,Jihomoravský kraj,9
2021-06-25,CZ071,Olomoucký kraj,2
2021-06-25,CZ072,Zlínský kraj,9
2021-06-25,CZ080,Moravskoslezský kraj,4
2021-06-26,CZ010,Praha,15
2021-06-26,CZ020,Středočeský kraj,11
2021-06-26,CZ031,Jihočeský kraj,4
2021-06-26,CZ032,Plzeňský kraj,4
2021-06-26,CZ041,Karlovarský kraj,0
2021-06-26,CZ042,Ústecký kraj,2
2021-06-26,CZ051,Liberecký kraj,4
2021-06-26,CZ052,Královéhradecký kraj,2
2021-06-26,CZ053,Pardubický kraj,16
2021-06-26,CZ063,Kraj Vysočina,4
2021-06-26,CZ064,Jihomoravský kraj,9
2021-06-26,CZ071,Olomoucký kraj,2
2021-06-26,CZ072,Zlínský kraj,9
2021-06-26,CZ080,Moravskoslezský kraj,4
2021-06-27,CZ010,Praha,20
2021-06-27,CZ020,Středočeský kraj,9
2021-06-27,CZ031,Jihočeský kraj,4
2021-06-27,CZ032,Plzeňský kraj,4
2021-06-27,CZ041,Karlovarský kraj,15
2021-06-27,CZ042,Ústecký kraj,2
2021-06-27,CZ051,Liberecký kraj,9
2021-06-27,CZ052,Královéhradecký kraj,2
2021-06-27,CZ053,Pardubický kraj,21
2021-06-27,CZ063,Kraj Vysočina,4
2021-06-27,CZ064,Jihomoravský kraj,9
2021-06-27,CZ071,Olomoucký kraj,2
2021-06-27,CZ072,Zlínský kraj,9
2021-06-27,CZ080,Moravskoslezský kraj,9
2021-06-28,CZ010,Praha,20
2021-06-28,CZ020,Středočeský kraj,14
2021-06-28,CZ031,Jihočeský kraj,4
2021-06-28,CZ032,Plzeňský kraj,4
2021-06-28,CZ041,Karlovarský kraj,34
2021-06-28,CZ042,Ústecký kraj,7
2021-06-28,CZ051,Liberecký kraj,9
2021-06-28,CZ052,Královéhradecký kraj,12
2021-06-28,CZ053,Pardubický kraj,16
2021-06-28,CZ063,Kraj Vysočina,2
2021-06-28,CZ064,Jihomoravský kraj,16
2021-06-28,CZ071,Olomoucký kraj,2
2021-06-28,CZ072,Zlínský kraj,4
2021-06-28,CZ080,Moravskoslezský kraj,9
2021-06-29,CZ010,Praha,30
2021-06-29,CZ020,Středočeský kraj,16
2021-06-29,CZ031,Jihočeský kraj,4
2021-06-29,CZ032,Plzeňský kraj,14
2021-06-29,CZ041,Karlovarský kraj,34
2021-06-29,CZ042,Ústecký kraj,2
2021-06-29,CZ051,Liberecký kraj,9
2021-06-29,CZ052,Královéhradecký kraj,17
2021-06-29,CZ053,Pardubický kraj,16
2021-06-29,CZ063,Kraj Vysočina,2
2021-06-29,CZ064,Jihomoravský kraj,16
2021-06-29,CZ071,Olomoucký kraj,2
2021-06-29,CZ072,Zlínský kraj,9
2021-06-29,CZ080,Moravskoslezský kraj,14
2021-06-30,CZ010,Praha,28
2021-06-30,CZ020,Středočeský kraj,14
2021-06-30,CZ031,Jihočeský kraj,4
2021-06-30,CZ032,Plzeňský kraj,36
2021-06-30,CZ041,Karlovarský kraj,34
2021-06-30,CZ042,Ústecký kraj,7
2021-06-30,CZ051,Liberecký kraj,9
2021-06-30,CZ052,Královéhradecký kraj,27
2021-06-30,CZ053,Pardubický kraj,9
2021-06-30,CZ063,Kraj Vysočina,0
2021-06-30,CZ064,Jihomoravský kraj,14
2021-06-30,CZ071,Olomoucký kraj,2
2021-06-30,CZ072,Zlínský kraj,4
2021-06-30,CZ080,Moravskoslezský kraj,9
2021-07-01,CZ010,Praha,33
2021-07-01,CZ020,Středočeský kraj,14
2021-07-01,CZ031,Jihočeský kraj,7
2021-07-01,CZ032,Plzeňský kraj,36
2021-07-01,CZ041,Karlovarský kraj,34
2021-07-01,CZ042,Ústecký kraj,7
2021-07-01,CZ051,Liberecký kraj,9
2021-07-01,CZ052,Královéhradecký kraj,34
2021-07-01,CZ053,Pardubický kraj,9
2021-07-01,CZ063,Kraj Vysočina,17
2021-07-01,CZ064,Jihomoravský kraj,9
2021-07-01,CZ071,Olomoucký kraj,7
2021-07-01,CZ072,Zlínský kraj,4
2021-07-01,CZ080,Moravskoslezský kraj,14
2021-07-02,CZ010,Praha,33
2021-07-02,CZ020,Středočeský kraj,14
2021-07-02,CZ031,Jihočeský kraj,12
2021-07-02,CZ032,Plzeňský kraj,36
2021-07-02,CZ041,Karlovarský kraj,34
2021-07-02,CZ042,Ústecký kraj,12
2021-07-02,CZ051,Liberecký kraj,14
2021-07-02,CZ052,Královéhradecký kraj,32
2021-07-02,CZ053,Pardubický kraj,4
2021-07-02,CZ063,Kraj Vysočina,22
2021-07-02,CZ064,Jihomoravský kraj,9
2021-07-02,CZ071,Olomoucký kraj,5
2021-07-02,CZ072,Zlínský kraj,9
2021-07-02,CZ080,Moravskoslezský kraj,14
2021-07-03,CZ010,Praha,28
2021-07-03,CZ020,Středočeský kraj,14
2021-07-03,CZ031,Jihočeský kraj,17
2021-07-03,CZ032,Plzeňský kraj,36
2021-07-03,CZ041,Karlovarský kraj,34
2021-07-03,CZ042,Ústecký kraj,12
2021-07-03,CZ051,Liberecký kraj,14
2021-07-03,CZ052,Královéhradecký kraj,22
2021-07-03,CZ053,Pardubický kraj,9
2021-07-03,CZ063,Kraj Vysočina,22
2021-07-03,CZ064,Jihomoravský kraj,9
2021-07-03,CZ071,Olomoucký kraj,25
2021-07-03,CZ072,Zlínský kraj,9
2021-07-03,CZ080,Moravskoslezský kraj,14
2021-07-04,CZ010,Praha,31
2021-07-04,CZ020,Středočeský kraj,21
2021-07-04,CZ031,Jihočeský kraj,22
2021-07-04,CZ032,Plzeňský kraj,36
2021-07-04,CZ041,Karlovarský kraj,29
2021-07-04,CZ042,Ústecký kraj,22
2021-07-04,CZ051,Liberecký kraj,14
2021-07-04,CZ052,Královéhradecký kraj,22
2021-07-04,CZ053,Pardubický kraj,9
2021-07-04,CZ063,Kraj Vysočina,29
2021-07-04,CZ064,Jihomoravský kraj,9
2021-07-04,CZ071,Olomoucký kraj,10
2021-07-04,CZ072,Zlínský kraj,4
2021-07-04,CZ080,Moravskoslezský kraj,14
2021-07-05,CZ010,Praha,26
2021-07-05,CZ020,Středočeský kraj,21
2021-07-05,CZ031,Jihočeský kraj,22
2021-07-05,CZ032,Plzeňský kraj,36
2021-07-05,CZ041,Karlovarský kraj,12
2021-07-05,CZ042,Ústecký kraj,17
2021-07-05,CZ051,Liberecký kraj,14
2021-07-05,CZ052,Královéhradecký kraj,15
2021-07-05,CZ053,Pardubický kraj,14
2021-07-05,CZ063,Kraj Vysočina,24
2021-07-05,CZ064,Jihomoravský kraj,9
2021-07-05,CZ071,Olomoucký kraj,25
2021-07-05,CZ072,Zlínský kraj,4
2021-07-05,CZ080,Moravskoslezský kraj,9
2021-07-06,CZ010,Praha,21
2021-07-06,CZ020,Středočeský kraj,21
2021-07-06,CZ031,Jihočeský kraj,17
2021-07-06,CZ032,Plzeňský kraj,31
2021-07-06,CZ041,Karlovarský kraj,12
2021-07-06,CZ042,Ústecký kraj,17
2021-07-06,CZ051,Liberecký kraj,14
2021-07-06,CZ052,Královéhradecký kraj,12
2021-07-06,CZ053,Pardubický kraj,9
2021-07-06,CZ063,Kraj Vysočina,14
2021-07-06,CZ064,Jihomoravský kraj,2
2021-07-06,CZ071,Olomoucký kraj,15
2021-07-06,CZ072,Zlínský kraj,4
2021-07-06,CZ080,Moravskoslezský kraj,4
2021-07-07,CZ010,Praha,21
2021-07-07,CZ020,Středočeský kraj,26
2021-07-07,CZ031,Jihočeský kraj,14
2021-07-07,CZ032,Plzeňský kraj,28
2021-07-07,CZ041,Karlovarský kraj,7
2021-07-07,CZ042,Ústecký kraj,19
2021-07-07,CZ051,Liberecký kraj,9
2021-07-07,CZ052,Královéhradecký kraj,17
2021-07-07,CZ053,Pardubický kraj,12
2021-07-07,CZ063,Kraj Vysočina,34
2021-07-07,CZ064,Jihomoravský kraj,7
2021-07-07,CZ071,Olomoucký kraj,22
2021-07-07,CZ072,Zlínský kraj,2
2021-07-07,CZ080,Moravskoslezský kraj,9
2021-07-08,CZ010,Praha,21
2021-07-08,CZ020,Středočeský kraj,28
2021-07-08,CZ031,Jihočeský kraj,14
2021-07-08,CZ032,Plzeňský kraj,33
2021-07-08,CZ041,Karlovarský kraj,2
2021-07-08,CZ042,Ústecký kraj,24
2021-07-08,CZ051,Liberecký kraj,14
2021-07-08,CZ052,Královéhradecký kraj,32
2021-07-08,CZ053,Pardubický kraj,16
2021-07-08,CZ063,Kraj Vysočina,36
2021-07-08,CZ064,Jihomoravský kraj,9
2021-07-08,CZ071,Olomoucký kraj,27
2021-07-08,CZ072,Zlínský kraj,2
2021-07-08,CZ080,Moravskoslezský kraj,6
2021-07-09,CZ010,Praha,21
2021-07-09,CZ020,Středočeský kraj,28
2021-07-09,CZ031,Jihočeský kraj,14
2021-07-09,CZ032,Plzeňský kraj,33
2021-07-09,CZ041,Karlovarský kraj,2
2021-07-09,CZ042,Ústecký kraj,19
2021-07-09,CZ051,Liberecký kraj,14
2021-07-09,CZ052,Královéhradecký kraj,32
2021-07-09,CZ053,Pardubický kraj,26
2021-07-09,CZ063,Kraj Vysočina,36
2021-07-09,CZ064,Jihomoravský kraj,16
2021-07-09,CZ071,Olomoucký kraj,27
2021-07-09,CZ072,Zlínský kraj,4
2021-07-09,CZ080,Moravskoslezský kraj,11
2021-07-10,CZ010,Praha,21
2021-07-10,CZ020,Středočeský kraj,28
2021-07-10,CZ031,Jihočeský kraj,19
2021-07-10,CZ032,Plzeňský kraj,33
2021-07-10,CZ041,Karlovarský kraj,2
2021-07-10,CZ042,Ústecký kraj,24
2021-07-10,CZ051,Liberecký kraj,14
2021-07-10,CZ052,Královéhradecký kraj,32
2021-07-10,CZ053,Pardubický kraj,31
2021-07-10,CZ063,Kraj Vysočina,36
2021-07-10,CZ064,Jihomoravský kraj,16
2021-07-10,CZ071,Olomoucký kraj,22
2021-07-10,CZ072,Zlínský kraj,14
2021-07-10,CZ080,Moravskoslezský kraj,16
2021-07-11,CZ010,Praha,26
2021-07-11,CZ020,Středočeský kraj,28
2021-07-11,CZ031,Jihočeský kraj,19
2021-07-11,CZ032,Plzeňský kraj,41
2021-07-11,CZ041,Karlovarský kraj,2
2021-07-11,CZ042,Ústecký kraj,24
2021-07-11,CZ051,Liberecký kraj,14
2021-07-11,CZ052,Královéhradecký kraj,32
2021-07-11,CZ053,Pardubický kraj,36
2021-07-11,CZ063,Kraj Vysočina,36
2021-07-11,CZ064,Jihomoravský kraj,19
2021-07-11,CZ071,Olomoucký kraj,27
2021-07-11,CZ072,Zlínský kraj,34
2021-07-11,CZ080,Moravskoslezský kraj,21
2021-07-12,CZ010,Praha,21
2021-07-12,CZ020,Středočeský kraj,28
2021-07-12,CZ031,Jihočeský kraj,26
2021-07-12,CZ032,Plzeňský kraj,36
2021-07-12,CZ041,Karlovarský kraj,5
2021-07-12,CZ042,Ústecký kraj,19
2021-07-12,CZ051,Liberecký kraj,14
2021-07-12,CZ052,Královéhradecký kraj,32
2021-07-12,CZ053,Pardubický kraj,36
2021-07-12,CZ063,Kraj Vysočina,31
2021-07-12,CZ064,Jihomoravský kraj,19
2021-07-12,CZ071,Olomoucký kraj,27
2021-07-12,CZ072,Zlínský kraj,22
2021-07-12,CZ080,Moravskoslezský kraj,21
2021-07-13,CZ010,Praha,26
2021-07-13,CZ020,Středočeský kraj,28
