den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
pátek,2020-03-13,5315,Žamberk,0,0,0,0,0,0,0,0,0,5315,Žamberk,29463,5651,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6101,Bystřice nad Pernštejnem,0,0,0,0,0,0,0,0,2,6101,Bystřice nad Pernštejnem,19755,4235,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6102,Havlíčkův Brod,0,0,0,0,0,0,0,0,3,6102,Havlíčkův Brod,52932,10770,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6103,Humpolec,0,0,0,0,0,0,0,0,0,6103,Humpolec,17852,3773,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6104,Chotěboř,0,0,0,0,0,0,0,0,0,6104,Chotěboř,21872,4804,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6105,Jihlava,0,0,0,0,0,0,0,0,1,6105,Jihlava,101074,19707,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6106,Moravské Budějovice,0,0,0,0,0,0,0,0,0,6106,Moravské Budějovice,23098,4818,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6107,Náměšť nad Oslavou,0,0,0,0,0,0,0,0,1,6107,Náměšť nad Oslavou,13440,2841,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6108,Nové Město na Moravě,0,0,0,0,0,0,0,0,0,6108,Nové Město na Moravě,19386,4017,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6109,Pacov,0,0,0,0,0,0,0,0,0,6109,Pacov,9364,2205,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6110,Pelhřimov,0,0,0,0,0,0,0,0,0,6110,Pelhřimov,45086,9648,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6111,Světlá nad Sázavou,0,0,0,0,0,0,0,0,0,6111,Světlá nad Sázavou,19690,4322,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6112,Telč,0,0,0,0,0,0,0,0,0,6112,Telč,12975,2736,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6113,Třebíč,0,0,0,0,0,0,0,0,1,6113,Třebíč,74272,15148,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6114,Velké Meziříčí,0,0,0,0,0,0,0,0,0,6114,Velké Meziříčí,36390,6564,CZ063,Kraj Vysočina,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6115,Žďár nad Sázavou,2,0,0,2,0,0,0,0,3,6115,Žďár nad Sázavou,42627,8703,CZ063,Kraj Vysočina,CZ,ČR,4.691861965420977,0,True,0,0.0,0,False,0,66.66666666666666,30,False,0,0.0,0,30
pátek,2020-03-13,6201,Blansko,0,0,0,0,0,0,0,0,5,6201,Blansko,57126,11918,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6202,Boskovice,0,0,0,0,0,0,0,0,1,6202,Boskovice,52010,10490,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6203,Brno,3,2,1,3,2,1,0,0,63,6203,Brno,381346,79457,CZ064,Jihomoravský kraj,CZ,ČR,0.7866871554965831,0,True,0,2.5170847124859987,0,True,2,4.761904761904762,3,True,2,0.0,0,7
pátek,2020-03-13,6204,Břeclav,0,0,0,0,0,0,0,0,2,6204,Břeclav,59715,12216,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6205,Bučovice,0,0,0,0,0,0,0,0,1,6205,Bučovice,16111,3177,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6206,Hodonín,0,0,0,0,0,0,0,0,0,6206,Hodonín,60685,12248,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6207,Hustopeče,0,0,0,0,0,0,0,0,1,6207,Hustopeče,36311,6981,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6208,Ivančice,0,0,0,0,0,0,0,0,0,6208,Ivančice,24459,4805,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6209,Kuřim,0,0,0,0,0,0,0,0,0,6209,Kuřim,23345,4177,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6210,Kyjov,0,0,0,0,0,0,0,0,2,6210,Kyjov,55543,11542,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6211,Mikulov,0,0,0,0,0,0,0,0,4,6211,Mikulov,20265,3954,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6212,Moravský Krumlov,0,0,0,0,0,0,0,0,2,6212,Moravský Krumlov,22452,4592,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6213,Pohořelice,0,0,0,0,0,0,0,0,1,6213,Pohořelice,14599,2588,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6214,Rosice,0,0,0,0,0,0,0,0,0,6214,Rosice,26284,5080,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,6215,Slavkov u Brna,0,0,0,0,0,0,0,0,1,6215,Slavkov u Brna,24027,4191,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6216,Šlapanice,0,0,0,0,0,0,0,0,8,6216,Šlapanice,70414,12564,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6217,Tišnov,0,0,0,0,0,0,0,0,5,6217,Tišnov,31725,6213,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6218,Veselí nad Moravou,0,0,0,0,0,0,0,0,1,6218,Veselí nad Moravou,37715,8138,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6219,Vyškov,0,0,0,0,0,0,0,0,6,6219,Vyškov,52142,10312,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6220,Znojmo,0,0,0,0,0,0,0,0,5,6220,Znojmo,91899,18089,CZ064,Jihomoravský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,6221,Židlochovice,1,0,0,1,0,0,1,1,1,6221,Židlochovice,33816,5888,CZ064,Jihomoravský kraj,CZ,ČR,2.9571800331204163,0,True,0,0.0,0,False,0,100.0,30,False,0,0.0,0,30
pátek,2020-03-13,7101,Hranice,1,0,0,1,0,0,0,0,1,7101,Hranice,34146,6800,CZ071,Olomoucký kraj,CZ,ČR,2.9286007145785744,0,True,0,0.0,0,False,0,100.0,30,False,0,0.0,0,30
pátek,2020-03-13,7102,Jeseník,0,0,0,0,0,0,0,0,0,7102,Jeseník,37968,8400,CZ071,Olomoucký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,7103,Konice,0,0,0,0,0,0,0,0,2,7103,Konice,10634,2373,CZ071,Olomoucký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7104,Lipník nad Bečvou,0,0,0,0,0,0,0,0,1,7104,Lipník nad Bečvou,15130,2913,CZ071,Olomoucký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7105,Litovel,4,0,0,4,0,0,0,0,6,7105,Litovel,23715,4914,CZ071,Olomoucký kraj,CZ,ČR,16.866961838498842,2,True,0,0.0,0,False,0,66.66666666666666,30,False,0,0.0,0,32
pátek,2020-03-13,7106,Mohelnice,0,0,0,0,0,0,0,0,0,7106,Mohelnice,18362,3710,CZ071,Olomoucký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,7107,Olomouc,1,0,0,1,0,0,0,0,37,7107,Olomouc,165165,32742,CZ071,Olomoucký kraj,CZ,ČR,0.6054551509096964,0,True,0,0.0,0,False,0,2.7027027027027026,0,True,2,1.0,10,12
pátek,2020-03-13,7108,Prostějov,0,0,0,0,0,0,0,0,26,7108,Prostějov,98012,20139,CZ071,Olomoucký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7109,Přerov,0,0,0,0,0,0,0,0,12,7109,Přerov,80236,17534,CZ071,Olomoucký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7110,Šternberk,0,0,0,0,0,0,0,0,2,7110,Šternberk,24164,4837,CZ071,Olomoucký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7111,Šumperk,0,0,0,0,0,0,0,0,1,7111,Šumperk,68988,15147,CZ071,Olomoucký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7112,Uničov,1,0,0,1,0,0,0,0,6,7112,Uničov,22428,4534,CZ071,Olomoucký kraj,CZ,ČR,4.458712323880864,0,True,0,0.0,0,False,0,16.666666666666664,15,False,0,0.0,0,15
pátek,2020-03-13,7113,Zábřeh,0,0,0,0,0,0,0,0,1,7113,Zábřeh,33067,6892,CZ071,Olomoucký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7201,Bystřice pod Hostýnem,0,0,0,0,0,0,0,0,0,7201,Bystřice pod Hostýnem,15242,3294,CZ072,Zlínský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,7202,Holešov,0,0,0,0,0,0,0,0,0,7202,Holešov,21540,4371,CZ072,Zlínský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,7203,Kroměříž,0,0,0,0,0,0,0,0,4,7203,Kroměříž,68561,14596,CZ072,Zlínský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7204,Luhačovice,0,0,0,0,0,0,0,0,8,7204,Luhačovice,18624,3952,CZ072,Zlínský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7205,Otrokovice,0,0,0,0,0,0,0,0,17,7205,Otrokovice,34276,7438,CZ072,Zlínský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7206,Rožnov pod Radhoštěm,4,0,0,4,0,0,0,0,16,7206,Rožnov pod Radhoštěm,35175,7559,CZ072,Zlínský kraj,CZ,ČR,11.371712864250178,2,True,0,0.0,0,False,0,25.0,25,False,0,4.0,30,57
pátek,2020-03-13,7207,Uherské Hradiště,8,0,0,8,0,0,0,0,58,7207,Uherské Hradiště,90117,18605,CZ072,Zlínský kraj,CZ,ČR,8.877348336052021,0,True,0,0.0,0,False,0,13.793103448275861,11,True,2,0.0,0,13
pátek,2020-03-13,7208,Uherský Brod,1,0,0,1,0,0,0,0,20,7208,Uherský Brod,52109,10911,CZ072,Zlínský kraj,CZ,ČR,1.9190542900458654,0,True,0,0.0,0,False,0,5.0,3,True,2,0.0,0,5
pátek,2020-03-13,7209,Valašské Klobouky,0,0,0,0,0,0,0,0,2,7209,Valašské Klobouky,23102,4300,CZ072,Zlínský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7210,Valašské Meziříčí,0,0,0,0,0,0,0,0,9,7210,Valašské Meziříčí,41831,8296,CZ072,Zlínský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7211,Vizovice,0,0,0,0,0,0,0,0,9,7211,Vizovice,17153,3096,CZ072,Zlínský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7212,Vsetín,0,0,0,0,0,0,0,0,11,7212,Vsetín,65522,13208,CZ072,Zlínský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,7213,Zlín,0,0,0,0,0,0,0,0,54,7213,Zlín,99303,21713,CZ072,Zlínský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8101,Bílovec,1,0,0,1,0,0,0,0,3,8101,Bílovec,25622,5035,CZ080,Moravskoslezský kraj,CZ,ČR,3.9028959487940056,0,True,0,0.0,0,False,0,33.33333333333333,30,False,0,0.0,0,30
pátek,2020-03-13,8102,Bohumín,0,0,0,0,0,0,0,0,3,8102,Bohumín,33366,6681,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8103,Bruntál,0,0,0,0,0,0,0,0,1,8103,Bruntál,36418,7282,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8104,Český Těšín,0,0,0,0,0,0,0,0,5,8104,Český Těšín,25687,4960,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8105,Frenštát pod Radhoštěm,0,0,0,0,0,0,0,0,2,8105,Frenštát pod Radhoštěm,19541,3851,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8106,Frýdek-Místek,4,0,0,4,0,0,0,0,52,8106,Frýdek-Místek,112433,21794,CZ080,Moravskoslezský kraj,CZ,ČR,3.5576743482785305,0,True,0,0.0,0,False,0,7.6923076923076925,7,True,2,0.0,0,9
pátek,2020-03-13,8107,Frýdlant nad Ostravicí,0,0,0,0,0,0,0,0,13,8107,Frýdlant nad Ostravicí,24950,5239,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8108,Havířov,0,0,0,0,0,0,0,0,14,8108,Havířov,86494,18457,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8109,Hlučín,0,0,0,0,0,0,0,0,5,8109,Hlučín,40639,7899,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8110,Jablunkov,0,0,0,0,0,0,0,0,0,8110,Jablunkov,22664,3972,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,8111,Karviná,0,0,0,0,0,0,0,0,10,8111,Karviná,63614,13403,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8112,Kopřivnice,0,0,0,0,0,0,0,0,7,8112,Kopřivnice,40755,7907,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8113,Kravaře,0,0,0,0,0,0,0,0,2,8113,Kravaře,21356,3656,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8114,Krnov,0,0,0,0,0,0,0,0,1,8114,Krnov,39938,8666,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8115,Nový Jičín,0,0,0,0,0,0,0,0,6,8115,Nový Jičín,48731,9593,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8116,Odry,1,0,0,1,0,0,0,0,2,8116,Odry,16928,3338,CZ080,Moravskoslezský kraj,CZ,ČR,5.9073724007561434,0,True,0,0.0,0,False,0,50.0,30,False,0,0.0,0,30
pátek,2020-03-13,8117,Opava,0,0,0,0,0,0,0,0,7,8117,Opava,100967,20360,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8118,Orlová,0,0,0,0,0,0,0,0,4,8118,Orlová,37163,6772,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8119,Ostrava,0,0,0,0,0,0,0,0,44,8119,Ostrava,320145,64634,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8120,Rýmařov,0,0,0,0,0,0,0,0,3,8120,Rýmařov,15241,3521,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8121,Třinec,0,0,0,0,0,0,0,0,10,8121,Třinec,54613,11066,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,8122,Vítkov,0,0,0,0,0,0,0,0,3,8122,Vítkov,13274,2743,CZ080,Moravskoslezský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
