date,code,name,score
2020-05-06,8113,Kravaře,2
2020-05-06,8114,Krnov,30
2020-05-06,8115,Nový Jičín,25
2020-05-06,8116,Odry,4
2020-05-06,8117,Opava,4
2020-05-06,8118,Orlová,37
2020-05-06,8119,Ostrava,20
2020-05-06,8120,Rýmařov,30
2020-05-06,8121,Třinec,0
2020-05-06,8122,Vítkov,30
2020-05-07,1000,Praha,11
2020-05-07,2101,Benešov,2
2020-05-07,2102,Beroun,30
2020-05-07,2103,Brandýs nad Labem-Stará Boleslav,14
2020-05-07,2104,Čáslav,30
2020-05-07,2105,Černošice,2
2020-05-07,2106,Český Brod,0
2020-05-07,2107,Dobříš,30
2020-05-07,2108,Hořovice,16
2020-05-07,2109,Kladno,0
2020-05-07,2110,Kolín,30
2020-05-07,2111,Kralupy nad Vltavou,2
2020-05-07,2112,Kutná Hora,30
2020-05-07,2113,Lysá nad Labem,4
2020-05-07,2114,Mělník,12
2020-05-07,2115,Mladá Boleslav,36
2020-05-07,2116,Mnichovo Hradiště,2
2020-05-07,2117,Neratovice,34
2020-05-07,2118,Nymburk,30
2020-05-07,2119,Poděbrady,30
2020-05-07,2120,Příbram,10
2020-05-07,2121,Rakovník,30
2020-05-07,2122,Říčany,36
2020-05-07,2123,Sedlčany,30
2020-05-07,2124,Slaný,12
2020-05-07,2125,Vlašim,30
2020-05-07,2126,Votice,30
2020-05-07,3101,Blatná,30
2020-05-07,3102,České Budějovice,30
2020-05-07,3103,Český Krumlov,30
2020-05-07,3104,Dačice,5
2020-05-07,3105,Jindřichův Hradec,0
2020-05-07,3106,Kaplice,30
2020-05-07,3107,Milevsko,30
2020-05-07,3108,Písek,30
2020-05-07,3109,Prachatice,10
2020-05-07,3110,Soběslav,30
2020-05-07,3111,Strakonice,30
2020-05-07,3112,Tábor,30
2020-05-07,3113,Trhové Sviny,30
2020-05-07,3114,Třeboň,30
2020-05-07,3115,Týn nad Vltavou,30
2020-05-07,3116,Vimperk,30
2020-05-07,3117,Vodňany,6
2020-05-07,3201,Blovice,11
2020-05-07,3202,Domažlice,17
2020-05-07,3203,Horažďovice,6
2020-05-07,3204,Horšovský Týn,0
2020-05-07,3205,Klatovy,2
2020-05-07,3206,Kralovice,30
2020-05-07,3207,Nepomuk,36
2020-05-07,3208,Nýřany,41
2020-05-07,3209,Plzeň,2
2020-05-07,3210,Přeštice,8
2020-05-07,3211,Rokycany,0
2020-05-07,3212,Stod,30
2020-05-07,3213,Stříbro,30
2020-05-07,3214,Sušice,0
2020-05-07,3215,Tachov,19
2020-05-07,4101,Aš,46
2020-05-07,4102,Cheb,54
2020-05-07,4103,Karlovy Vary,14
2020-05-07,4104,Kraslice,12
2020-05-07,4105,Mariánské Lázně,35
2020-05-07,4106,Ostrov,38
2020-05-07,4107,Sokolov,8
2020-05-07,4201,Bílina,30
2020-05-07,4202,Děčín,30
2020-05-07,4203,Chomutov,30
2020-05-07,4204,Kadaň,30
2020-05-07,4205,Litoměřice,4
2020-05-07,4206,Litvínov,0
2020-05-07,4207,Louny,2
2020-05-07,4208,Lovosice,4
2020-05-07,4209,Most,11
2020-05-07,4210,Podbořany,2
2020-05-07,4211,Roudnice nad Labem,12
2020-05-07,4212,Rumburk,30
2020-05-07,4213,Teplice,2
2020-05-07,4214,Ústí nad Labem,2
2020-05-07,4215,Varnsdorf,30
2020-05-07,4216,Žatec,30
2020-05-07,5101,Česká Lípa,30
2020-05-07,5102,Frýdlant,30
2020-05-07,5103,Jablonec nad Nisou,30
2020-05-07,5104,Jilemnice,30
2020-05-07,5105,Liberec,2
2020-05-07,5106,Nový Bor,30
2020-05-07,5107,Semily,30
2020-05-07,5108,Tanvald,12
2020-05-07,5109,Turnov,2
2020-05-07,5110,Železný Brod,30
2020-05-07,5201,Broumov,30
2020-05-07,5202,Dobruška,30
2020-05-07,5203,Dvůr Králové nad Labem,30
2020-05-07,5204,Hořice,30
2020-05-07,5205,Hradec Králové,12
2020-05-07,5206,Jaroměř,30
2020-05-07,5207,Jičín,2
2020-05-07,5208,Kostelec nad Orlicí,30
2020-05-07,5209,Náchod,12
2020-05-07,5210,Nová Paka,30
2020-05-07,5211,Nové Město nad Metují,30
2020-05-07,5212,Nový Bydžov,30
2020-05-07,5213,Rychnov nad Kněžnou,30
2020-05-07,5214,Trutnov,2
2020-05-07,5215,Vrchlabí,30
2020-05-07,5301,Česká Třebová,30
2020-05-07,5302,Hlinsko,19
2020-05-07,5303,Holice,30
2020-05-07,5304,Chrudim,0
2020-05-07,5305,Králíky,30
2020-05-07,5306,Lanškroun,30
2020-05-07,5307,Litomyšl,2
2020-05-07,5308,Moravská Třebová,30
2020-05-07,5309,Pardubice,12
2020-05-07,5310,Polička,0
2020-05-07,5311,Přelouč,43
2020-05-07,5312,Svitavy,30
2020-05-07,5313,Ústí nad Orlicí,30
2020-05-07,5314,Vysoké Mýto,34
2020-05-07,5315,Žamberk,30
2020-05-07,6101,Bystřice nad Pernštejnem,30
2020-05-07,6102,Havlíčkův Brod,30
2020-05-07,6103,Humpolec,30
2020-05-07,6104,Chotěboř,30
2020-05-07,6105,Jihlava,30
2020-05-07,6106,Moravské Budějovice,0
2020-05-07,6107,Náměšť nad Oslavou,2
2020-05-07,6108,Nové Město na Moravě,30
2020-05-07,6109,Pacov,30
2020-05-07,6110,Pelhřimov,30
2020-05-07,6111,Světlá nad Sázavou,2
2020-05-07,6112,Telč,30
2020-05-07,6113,Třebíč,30
2020-05-07,6114,Velké Meziříčí,30
2020-05-07,6115,Žďár nad Sázavou,30
2020-05-07,6201,Blansko,7
2020-05-07,6202,Boskovice,30
2020-05-07,6203,Brno,34
2020-05-07,6204,Břeclav,6
2020-05-07,6205,Bučovice,30
2020-05-07,6206,Hodonín,30
2020-05-07,6207,Hustopeče,12
2020-05-07,6208,Ivančice,30
2020-05-07,6209,Kuřim,30
2020-05-07,6210,Kyjov,2
2020-05-07,6211,Mikulov,6
2020-05-07,6212,Moravský Krumlov,4
2020-05-07,6213,Pohořelice,2
2020-05-07,6214,Rosice,30
2020-05-07,6215,Slavkov u Brna,30
2020-05-07,6216,Šlapanice,30
2020-05-07,6217,Tišnov,12
2020-05-07,6218,Veselí nad Moravou,30
2020-05-07,6219,Vyškov,32
2020-05-07,6220,Znojmo,32
2020-05-07,6221,Židlochovice,30
2020-05-07,7101,Hranice,32
2020-05-07,7102,Jeseník,30
2020-05-07,7103,Konice,30
2020-05-07,7104,Lipník nad Bečvou,30
2020-05-07,7105,Litovel,30
2020-05-07,7106,Mohelnice,30
2020-05-07,7107,Olomouc,2
2020-05-07,7108,Prostějov,37
2020-05-07,7109,Přerov,0
2020-05-07,7110,Šternberk,4
2020-05-07,7111,Šumperk,30
2020-05-07,7112,Uničov,4
2020-05-07,7113,Zábřeh,30
2020-05-07,7201,Bystřice pod Hostýnem,30
2020-05-07,7202,Holešov,30
2020-05-07,7203,Kroměříž,32
2020-05-07,7204,Luhačovice,30
2020-05-07,7205,Otrokovice,8
2020-05-07,7206,Rožnov pod Radhoštěm,2
2020-05-07,7207,Uherské Hradiště,0
2020-05-07,7208,Uherský Brod,6
2020-05-07,7209,Valašské Klobouky,30
2020-05-07,7210,Valašské Meziříčí,30
2020-05-07,7211,Vizovice,30
2020-05-07,7212,Vsetín,30
2020-05-07,7213,Zlín,32
2020-05-07,8101,Bílovec,19
2020-05-07,8102,Bohumín,30
2020-05-07,8103,Bruntál,30
2020-05-07,8104,Český Těšín,30
2020-05-07,8105,Frenštát pod Radhoštěm,30
2020-05-07,8106,Frýdek-Místek,13
2020-05-07,8107,Frýdlant nad Ostravicí,13
2020-05-07,8108,Havířov,34
2020-05-07,8109,Hlučín,34
2020-05-07,8110,Jablunkov,0
2020-05-07,8111,Karviná,35
2020-05-07,8112,Kopřivnice,8
2020-05-07,8113,Kravaře,2
2020-05-07,8114,Krnov,30
2020-05-07,8115,Nový Jičín,20
2020-05-07,8116,Odry,2
2020-05-07,8117,Opava,4
2020-05-07,8118,Orlová,14
2020-05-07,8119,Ostrava,18
2020-05-07,8120,Rýmařov,30
2020-05-07,8121,Třinec,0
2020-05-07,8122,Vítkov,30
2020-05-08,1000,Praha,11
2020-05-08,2101,Benešov,2
2020-05-08,2102,Beroun,30
2020-05-08,2103,Brandýs nad Labem-Stará Boleslav,14
2020-05-08,2104,Čáslav,30
2020-05-08,2105,Černošice,2
2020-05-08,2106,Český Brod,0
2020-05-08,2107,Dobříš,30
2020-05-08,2108,Hořovice,13
2020-05-08,2109,Kladno,2
2020-05-08,2110,Kolín,20
2020-05-08,2111,Kralupy nad Vltavou,2
2020-05-08,2112,Kutná Hora,30
2020-05-08,2113,Lysá nad Labem,2
2020-05-08,2114,Mělník,12
2020-05-08,2115,Mladá Boleslav,36
2020-05-08,2116,Mnichovo Hradiště,2
2020-05-08,2117,Neratovice,10
2020-05-08,2118,Nymburk,30
2020-05-08,2119,Poděbrady,30
2020-05-08,2120,Příbram,32
2020-05-08,2121,Rakovník,30
2020-05-08,2122,Říčany,36
2020-05-08,2123,Sedlčany,30
2020-05-08,2124,Slaný,10
2020-05-08,2125,Vlašim,30
2020-05-08,2126,Votice,30
2020-05-08,3101,Blatná,30
2020-05-08,3102,České Budějovice,30
2020-05-08,3103,Český Krumlov,30
2020-05-08,3104,Dačice,5
2020-05-08,3105,Jindřichův Hradec,0
2020-05-08,3106,Kaplice,30
2020-05-08,3107,Milevsko,30
2020-05-08,3108,Písek,30
2020-05-08,3109,Prachatice,8
2020-05-08,3110,Soběslav,30
2020-05-08,3111,Strakonice,30
2020-05-08,3112,Tábor,30
2020-05-08,3113,Trhové Sviny,30
2020-05-08,3114,Třeboň,30
2020-05-08,3115,Týn nad Vltavou,30
2020-05-08,3116,Vimperk,30
2020-05-08,3117,Vodňany,6
2020-05-08,3201,Blovice,46
2020-05-08,3202,Domažlice,18
2020-05-08,3203,Horažďovice,6
2020-05-08,3204,Horšovský Týn,0
2020-05-08,3205,Klatovy,2
2020-05-08,3206,Kralovice,30
2020-05-08,3207,Nepomuk,30
2020-05-08,3208,Nýřany,41
2020-05-08,3209,Plzeň,2
2020-05-08,3210,Přeštice,10
2020-05-08,3211,Rokycany,0
2020-05-08,3212,Stod,30
2020-05-08,3213,Stříbro,30
2020-05-08,3214,Sušice,0
2020-05-08,3215,Tachov,27
2020-05-08,4101,Aš,48
2020-05-08,4102,Cheb,54
2020-05-08,4103,Karlovy Vary,14
2020-05-08,4104,Kraslice,0
2020-05-08,4105,Mariánské Lázně,36
2020-05-08,4106,Ostrov,38
2020-05-08,4107,Sokolov,8
2020-05-08,4201,Bílina,30
2020-05-08,4202,Děčín,30
2020-05-08,4203,Chomutov,30
2020-05-08,4204,Kadaň,30
2020-05-08,4205,Litoměřice,4
2020-05-08,4206,Litvínov,0
2020-05-08,4207,Louny,2
2020-05-08,4208,Lovosice,4
2020-05-08,4209,Most,8
2020-05-08,4210,Podbořany,2
2020-05-08,4211,Roudnice nad Labem,10
2020-05-08,4212,Rumburk,30
2020-05-08,4213,Teplice,2
2020-05-08,4214,Ústí nad Labem,2
2020-05-08,4215,Varnsdorf,30
2020-05-08,4216,Žatec,30
2020-05-08,5101,Česká Lípa,2
2020-05-08,5102,Frýdlant,30
2020-05-08,5103,Jablonec nad Nisou,30
2020-05-08,5104,Jilemnice,30
2020-05-08,5105,Liberec,12
2020-05-08,5106,Nový Bor,30
2020-05-08,5107,Semily,30
2020-05-08,5108,Tanvald,12
2020-05-08,5109,Turnov,2
2020-05-08,5110,Železný Brod,30
2020-05-08,5201,Broumov,30
2020-05-08,5202,Dobruška,30
2020-05-08,5203,Dvůr Králové nad Labem,30
2020-05-08,5204,Hořice,30
2020-05-08,5205,Hradec Králové,10
2020-05-08,5206,Jaroměř,30
2020-05-08,5207,Jičín,2
2020-05-08,5208,Kostelec nad Orlicí,30
2020-05-08,5209,Náchod,10
2020-05-08,5210,Nová Paka,30
2020-05-08,5211,Nové Město nad Metují,30
2020-05-08,5212,Nový Bydžov,30
2020-05-08,5213,Rychnov nad Kněžnou,30
2020-05-08,5214,Trutnov,2
2020-05-08,5215,Vrchlabí,30
2020-05-08,5301,Česká Třebová,30
2020-05-08,5302,Hlinsko,4
2020-05-08,5303,Holice,30
2020-05-08,5304,Chrudim,0
2020-05-08,5305,Králíky,30
2020-05-08,5306,Lanškroun,30
2020-05-08,5307,Litomyšl,32
2020-05-08,5308,Moravská Třebová,30
2020-05-08,5309,Pardubice,12
2020-05-08,5310,Polička,0
2020-05-08,5311,Přelouč,46
2020-05-08,5312,Svitavy,30
2020-05-08,5313,Ústí nad Orlicí,30
2020-05-08,5314,Vysoké Mýto,34
2020-05-08,5315,Žamberk,30
2020-05-08,6101,Bystřice nad Pernštejnem,30
2020-05-08,6102,Havlíčkův Brod,30
2020-05-08,6103,Humpolec,30
2020-05-08,6104,Chotěboř,2
2020-05-08,6105,Jihlava,30
2020-05-08,6106,Moravské Budějovice,30
2020-05-08,6107,Náměšť nad Oslavou,2
2020-05-08,6108,Nové Město na Moravě,30
2020-05-08,6109,Pacov,30
2020-05-08,6110,Pelhřimov,30
2020-05-08,6111,Světlá nad Sázavou,2
2020-05-08,6112,Telč,30
2020-05-08,6113,Třebíč,30
2020-05-08,6114,Velké Meziříčí,30
2020-05-08,6115,Žďár nad Sázavou,30
2020-05-08,6201,Blansko,7
2020-05-08,6202,Boskovice,30
2020-05-08,6203,Brno,29
2020-05-08,6204,Břeclav,2
2020-05-08,6205,Bučovice,30
2020-05-08,6206,Hodonín,30
2020-05-08,6207,Hustopeče,36
2020-05-08,6208,Ivančice,30
2020-05-08,6209,Kuřim,30
2020-05-08,6210,Kyjov,2
2020-05-08,6211,Mikulov,6
2020-05-08,6212,Moravský Krumlov,4
2020-05-08,6213,Pohořelice,2
2020-05-08,6214,Rosice,30
2020-05-08,6215,Slavkov u Brna,30
2020-05-08,6216,Šlapanice,30
2020-05-08,6217,Tišnov,12
2020-05-08,6218,Veselí nad Moravou,30
2020-05-08,6219,Vyškov,32
2020-05-08,6220,Znojmo,30
2020-05-08,6221,Židlochovice,30
2020-05-08,7101,Hranice,12
2020-05-08,7102,Jeseník,30
2020-05-08,7103,Konice,30
2020-05-08,7104,Lipník nad Bečvou,30
2020-05-08,7105,Litovel,30
2020-05-08,7106,Mohelnice,30
2020-05-08,7107,Olomouc,2
2020-05-08,7108,Prostějov,39
2020-05-08,7109,Přerov,30
2020-05-08,7110,Šternberk,4
2020-05-08,7111,Šumperk,30
2020-05-08,7112,Uničov,4
2020-05-08,7113,Zábřeh,30
2020-05-08,7201,Bystřice pod Hostýnem,30
2020-05-08,7202,Holešov,30
2020-05-08,7203,Kroměříž,32
2020-05-08,7204,Luhačovice,30
2020-05-08,7205,Otrokovice,38
2020-05-08,7206,Rožnov pod Radhoštěm,2
2020-05-08,7207,Uherské Hradiště,0
2020-05-08,7208,Uherský Brod,6
2020-05-08,7209,Valašské Klobouky,30
2020-05-08,7210,Valašské Meziříčí,30
2020-05-08,7211,Vizovice,30
2020-05-08,7212,Vsetín,30
2020-05-08,7213,Zlín,32
2020-05-08,8101,Bílovec,19
2020-05-08,8102,Bohumín,30
2020-05-08,8103,Bruntál,30
2020-05-08,8104,Český Těšín,12
2020-05-08,8105,Frenštát pod Radhoštěm,30
2020-05-08,8106,Frýdek-Místek,6
2020-05-08,8107,Frýdlant nad Ostravicí,13
2020-05-08,8108,Havířov,34
2020-05-08,8109,Hlučín,37
2020-05-08,8110,Jablunkov,0
2020-05-08,8111,Karviná,35
2020-05-08,8112,Kopřivnice,8
2020-05-08,8113,Kravaře,2
2020-05-08,8114,Krnov,30
2020-05-08,8115,Nový Jičín,4
2020-05-08,8116,Odry,2
2020-05-08,8117,Opava,4
2020-05-08,8118,Orlová,4
2020-05-08,8119,Ostrava,15
2020-05-08,8120,Rýmařov,30
2020-05-08,8121,Třinec,0
2020-05-08,8122,Vítkov,30
2020-05-09,1000,Praha,11
2020-05-09,2101,Benešov,2
2020-05-09,2102,Beroun,30
2020-05-09,2103,Brandýs nad Labem-Stará Boleslav,2
2020-05-09,2104,Čáslav,30
2020-05-09,2105,Černošice,4
2020-05-09,2106,Český Brod,0
2020-05-09,2107,Dobříš,30
2020-05-09,2108,Hořovice,13
2020-05-09,2109,Kladno,32
2020-05-09,2110,Kolín,12
2020-05-09,2111,Kralupy nad Vltavou,2
2020-05-09,2112,Kutná Hora,30
2020-05-09,2113,Lysá nad Labem,2
2020-05-09,2114,Mělník,0
2020-05-09,2115,Mladá Boleslav,36
2020-05-09,2116,Mnichovo Hradiště,2
2020-05-09,2117,Neratovice,10
2020-05-09,2118,Nymburk,30
2020-05-09,2119,Poděbrady,30
2020-05-09,2120,Příbram,12
2020-05-09,2121,Rakovník,30
2020-05-09,2122,Říčany,16
2020-05-09,2123,Sedlčany,30
2020-05-09,2124,Slaný,12
2020-05-09,2125,Vlašim,30
2020-05-09,2126,Votice,30
2020-05-09,3101,Blatná,30
2020-05-09,3102,České Budějovice,30
2020-05-09,3103,Český Krumlov,30
2020-05-09,3104,Dačice,5
2020-05-09,3105,Jindřichův Hradec,0
2020-05-09,3106,Kaplice,30
2020-05-09,3107,Milevsko,30
2020-05-09,3108,Písek,30
2020-05-09,3109,Prachatice,8
2020-05-09,3110,Soběslav,30
2020-05-09,3111,Strakonice,30
2020-05-09,3112,Tábor,30
2020-05-09,3113,Trhové Sviny,30
2020-05-09,3114,Třeboň,30
2020-05-09,3115,Týn nad Vltavou,30
2020-05-09,3116,Vimperk,30
2020-05-09,3117,Vodňany,6
2020-05-09,3201,Blovice,16
2020-05-09,3202,Domažlice,6
2020-05-09,3203,Horažďovice,6
2020-05-09,3204,Horšovský Týn,0
2020-05-09,3205,Klatovy,2
2020-05-09,3206,Kralovice,30
2020-05-09,3207,Nepomuk,30
2020-05-09,3208,Nýřany,41
2020-05-09,3209,Plzeň,2
2020-05-09,3210,Přeštice,13
2020-05-09,3211,Rokycany,30
2020-05-09,3212,Stod,30
2020-05-09,3213,Stříbro,30
2020-05-09,3214,Sušice,0
2020-05-09,3215,Tachov,34
2020-05-09,4101,Aš,16
2020-05-09,4102,Cheb,46
2020-05-09,4103,Karlovy Vary,10
2020-05-09,4104,Kraslice,0
2020-05-09,4105,Mariánské Lázně,33
2020-05-09,4106,Ostrov,38
2020-05-09,4107,Sokolov,6
2020-05-09,4201,Bílina,30
2020-05-09,4202,Děčín,30
2020-05-09,4203,Chomutov,30
2020-05-09,4204,Kadaň,30
2020-05-09,4205,Litoměřice,4
2020-05-09,4206,Litvínov,0
2020-05-09,4207,Louny,2
2020-05-09,4208,Lovosice,4
2020-05-09,4209,Most,8
2020-05-09,4210,Podbořany,2
2020-05-09,4211,Roudnice nad Labem,10
2020-05-09,4212,Rumburk,30
2020-05-09,4213,Teplice,2
2020-05-09,4214,Ústí nad Labem,2
2020-05-09,4215,Varnsdorf,30
2020-05-09,4216,Žatec,30
2020-05-09,5101,Česká Lípa,2
2020-05-09,5102,Frýdlant,30
2020-05-09,5103,Jablonec nad Nisou,30
2020-05-09,5104,Jilemnice,30
2020-05-09,5105,Liberec,12
2020-05-09,5106,Nový Bor,30
2020-05-09,5107,Semily,30
2020-05-09,5108,Tanvald,0
2020-05-09,5109,Turnov,2
2020-05-09,5110,Železný Brod,30
2020-05-09,5201,Broumov,30
2020-05-09,5202,Dobruška,30
2020-05-09,5203,Dvůr Králové nad Labem,30
2020-05-09,5204,Hořice,30
2020-05-09,5205,Hradec Králové,0
2020-05-09,5206,Jaroměř,30
2020-05-09,5207,Jičín,2
2020-05-09,5208,Kostelec nad Orlicí,30
2020-05-09,5209,Náchod,0
2020-05-09,5210,Nová Paka,30
2020-05-09,5211,Nové Město nad Metují,30
2020-05-09,5212,Nový Bydžov,30
2020-05-09,5213,Rychnov nad Kněžnou,30
2020-05-09,5214,Trutnov,2
2020-05-09,5215,Vrchlabí,30
2020-05-09,5301,Česká Třebová,30
2020-05-09,5302,Hlinsko,4
2020-05-09,5303,Holice,30
2020-05-09,5304,Chrudim,0
2020-05-09,5305,Králíky,30
2020-05-09,5306,Lanškroun,30
2020-05-09,5307,Litomyšl,32
2020-05-09,5308,Moravská Třebová,30
2020-05-09,5309,Pardubice,2
2020-05-09,5310,Polička,0
2020-05-09,5311,Přelouč,46
2020-05-09,5312,Svitavy,30
2020-05-09,5313,Ústí nad Orlicí,30
2020-05-09,5314,Vysoké Mýto,30
2020-05-09,5315,Žamberk,30
2020-05-09,6101,Bystřice nad Pernštejnem,30
2020-05-09,6102,Havlíčkův Brod,30
2020-05-09,6103,Humpolec,30
2020-05-09,6104,Chotěboř,2
2020-05-09,6105,Jihlava,30
2020-05-09,6106,Moravské Budějovice,30
2020-05-09,6107,Náměšť nad Oslavou,2
2020-05-09,6108,Nové Město na Moravě,30
2020-05-09,6109,Pacov,30
2020-05-09,6110,Pelhřimov,30
2020-05-09,6111,Světlá nad Sázavou,6
2020-05-09,6112,Telč,30
2020-05-09,6113,Třebíč,30
2020-05-09,6114,Velké Meziříčí,30
2020-05-09,6115,Žďár nad Sázavou,30
2020-05-09,6201,Blansko,7
2020-05-09,6202,Boskovice,30
2020-05-09,6203,Brno,19
2020-05-09,6204,Břeclav,2
2020-05-09,6205,Bučovice,30
2020-05-09,6206,Hodonín,30
2020-05-09,6207,Hustopeče,36
2020-05-09,6208,Ivančice,30
2020-05-09,6209,Kuřim,30
2020-05-09,6210,Kyjov,2
2020-05-09,6211,Mikulov,6
2020-05-09,6212,Moravský Krumlov,34
2020-05-09,6213,Pohořelice,2
2020-05-09,6214,Rosice,30
2020-05-09,6215,Slavkov u Brna,30
2020-05-09,6216,Šlapanice,30
2020-05-09,6217,Tišnov,12
2020-05-09,6218,Veselí nad Moravou,30
2020-05-09,6219,Vyškov,32
2020-05-09,6220,Znojmo,30
2020-05-09,6221,Židlochovice,30
2020-05-09,7101,Hranice,12
2020-05-09,7102,Jeseník,30
2020-05-09,7103,Konice,30
2020-05-09,7104,Lipník nad Bečvou,30
2020-05-09,7105,Litovel,30
2020-05-09,7106,Mohelnice,30
2020-05-09,7107,Olomouc,22
2020-05-09,7108,Prostějov,39
2020-05-09,7109,Přerov,30
2020-05-09,7110,Šternberk,4
2020-05-09,7111,Šumperk,30
2020-05-09,7112,Uničov,4
2020-05-09,7113,Zábřeh,30
2020-05-09,7201,Bystřice pod Hostýnem,30
2020-05-09,7202,Holešov,30
2020-05-09,7203,Kroměříž,30
2020-05-09,7204,Luhačovice,30
2020-05-09,7205,Otrokovice,8
2020-05-09,7206,Rožnov pod Radhoštěm,12
2020-05-09,7207,Uherské Hradiště,0
2020-05-09,7208,Uherský Brod,2
2020-05-09,7209,Valašské Klobouky,30
2020-05-09,7210,Valašské Meziříčí,30
2020-05-09,7211,Vizovice,30
2020-05-09,7212,Vsetín,30
2020-05-09,7213,Zlín,32
2020-05-09,8101,Bílovec,19
2020-05-09,8102,Bohumín,30
2020-05-09,8103,Bruntál,30
2020-05-09,8104,Český Těšín,12
2020-05-09,8105,Frenštát pod Radhoštěm,30
2020-05-09,8106,Frýdek-Místek,6
2020-05-09,8107,Frýdlant nad Ostravicí,13
2020-05-09,8108,Havířov,24
2020-05-09,8109,Hlučín,34
2020-05-09,8110,Jablunkov,30
2020-05-09,8111,Karviná,20
2020-05-09,8112,Kopřivnice,8
2020-05-09,8113,Kravaře,2
2020-05-09,8114,Krnov,30
2020-05-09,8115,Nový Jičín,6
2020-05-09,8116,Odry,2
2020-05-09,8117,Opava,4
2020-05-09,8118,Orlová,4
2020-05-09,8119,Ostrava,15
2020-05-09,8120,Rýmařov,30
2020-05-09,8121,Třinec,0
2020-05-09,8122,Vítkov,30
2020-05-10,1000,Praha,11
2020-05-10,2101,Benešov,32
2020-05-10,2102,Beroun,30
2020-05-10,2103,Brandýs nad Labem-Stará Boleslav,2
2020-05-10,2104,Čáslav,30
2020-05-10,2105,Černošice,7
2020-05-10,2106,Český Brod,0
2020-05-10,2107,Dobříš,30
2020-05-10,2108,Hořovice,13
2020-05-10,2109,Kladno,32
2020-05-10,2110,Kolín,10
2020-05-10,2111,Kralupy nad Vltavou,12
2020-05-10,2112,Kutná Hora,30
2020-05-10,2113,Lysá nad Labem,2
2020-05-10,2114,Mělník,0
2020-05-10,2115,Mladá Boleslav,34
2020-05-10,2116,Mnichovo Hradiště,32
2020-05-10,2117,Neratovice,10
2020-05-10,2118,Nymburk,30
2020-05-10,2119,Poděbrady,30
2020-05-10,2120,Příbram,12
2020-05-10,2121,Rakovník,30
2020-05-10,2122,Říčany,6
2020-05-10,2123,Sedlčany,30
2020-05-10,2124,Slaný,0
2020-05-10,2125,Vlašim,30
2020-05-10,2126,Votice,30
2020-05-10,3101,Blatná,30
2020-05-10,3102,České Budějovice,30
2020-05-10,3103,Český Krumlov,30
2020-05-10,3104,Dačice,5
2020-05-10,3105,Jindřichův Hradec,0
2020-05-10,3106,Kaplice,30
2020-05-10,3107,Milevsko,30
2020-05-10,3108,Písek,30
2020-05-10,3109,Prachatice,8
2020-05-10,3110,Soběslav,30
2020-05-10,3111,Strakonice,30
2020-05-10,3112,Tábor,30
2020-05-10,3113,Trhové Sviny,30
2020-05-10,3114,Třeboň,30
2020-05-10,3115,Týn nad Vltavou,30
2020-05-10,3116,Vimperk,30
2020-05-10,3117,Vodňany,36
2020-05-10,3201,Blovice,16
2020-05-10,3202,Domažlice,6
2020-05-10,3203,Horažďovice,6
2020-05-10,3204,Horšovský Týn,0
2020-05-10,3205,Klatovy,2
2020-05-10,3206,Kralovice,30
2020-05-10,3207,Nepomuk,30
2020-05-10,3208,Nýřany,38
2020-05-10,3209,Plzeň,12
2020-05-10,3210,Přeštice,10
2020-05-10,3211,Rokycany,30
2020-05-10,3212,Stod,30
2020-05-10,3213,Stříbro,30
2020-05-10,3214,Sušice,0
2020-05-10,3215,Tachov,17
2020-05-10,4101,Aš,9
2020-05-10,4102,Cheb,29
2020-05-10,4103,Karlovy Vary,0
2020-05-10,4104,Kraslice,0
2020-05-10,4105,Mariánské Lázně,22
2020-05-10,4106,Ostrov,6
2020-05-10,4107,Sokolov,6
2020-05-10,4201,Bílina,2
2020-05-10,4202,Děčín,30
2020-05-10,4203,Chomutov,30
2020-05-10,4204,Kadaň,30
2020-05-10,4205,Litoměřice,4
2020-05-10,4206,Litvínov,0
2020-05-10,4207,Louny,12
2020-05-10,4208,Lovosice,34
2020-05-10,4209,Most,8
2020-05-10,4210,Podbořany,2
2020-05-10,4211,Roudnice nad Labem,10
2020-05-10,4212,Rumburk,30
2020-05-10,4213,Teplice,2
2020-05-10,4214,Ústí nad Labem,32
2020-05-10,4215,Varnsdorf,30
2020-05-10,4216,Žatec,30
2020-05-10,5101,Česká Lípa,2
2020-05-10,5102,Frýdlant,30
2020-05-10,5103,Jablonec nad Nisou,30
2020-05-10,5104,Jilemnice,30
2020-05-10,5105,Liberec,0
2020-05-10,5106,Nový Bor,30
2020-05-10,5107,Semily,30
2020-05-10,5108,Tanvald,0
2020-05-10,5109,Turnov,2
2020-05-10,5110,Železný Brod,30
2020-05-10,5201,Broumov,30
2020-05-10,5202,Dobruška,30
2020-05-10,5203,Dvůr Králové nad Labem,30
2020-05-10,5204,Hořice,30
2020-05-10,5205,Hradec Králové,2
2020-05-10,5206,Jaroměř,30
2020-05-10,5207,Jičín,2
2020-05-10,5208,Kostelec nad Orlicí,30
2020-05-10,5209,Náchod,10
2020-05-10,5210,Nová Paka,30
2020-05-10,5211,Nové Město nad Metují,30
2020-05-10,5212,Nový Bydžov,30
2020-05-10,5213,Rychnov nad Kněžnou,30
2020-05-10,5214,Trutnov,32
2020-05-10,5215,Vrchlabí,30
2020-05-10,5301,Česká Třebová,30
2020-05-10,5302,Hlinsko,4
